SERIALNO,SPORDER,WGTP,PWGTP,HINCP,NP,NOC,GRPIP,MHP,FINCP,MRGP,OCPIP,STATE,TEN,HHT,HHT2,HUPAOC,CIT,FER
2023GQ0015373,1,0,28,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0015494,1,0,3,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0015569,1,0,26,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0015581,1,0,4,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0015592,1,0,16,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0015654,1,0,29,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0015666,1,0,78,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0015669,1,0,50,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0015778,1,0,19,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0015802,1,0,11,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0015953,1,0,3,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0016203,1,0,63,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0016235,1,0,7,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0016425,1,0,30,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0016433,1,0,79,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0016482,1,0,7,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0016568,1,0,57,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0016640,1,0,3,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0016675,1,0,8,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0016698,1,0,60,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0016725,1,0,3,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0016841,1,0,34,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0016910,1,0,11,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0017053,1,0,48,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0017080,1,0,38,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0017137,1,0,7,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0017178,1,0,41,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0017234,1,0,37,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0017275,1,0,17,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0017337,1,0,28,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0017479,1,0,4,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0017586,1,0,143,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0017650,1,0,21,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0017662,1,0,21,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0017716,1,0,76,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0017773,1,0,42,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0017855,1,0,19,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0017967,1,0,28,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0018006,1,0,71,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,5,2
2023GQ0018011,1,0,21,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0018065,1,0,16,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0018104,1,0,37,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0018126,1,0,26,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,5,2
2023GQ0018256,1,0,87,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0018271,1,0,93,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0018294,1,0,37,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0018375,1,0,4,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0018378,1,0,69,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0018443,1,0,2,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0018539,1,0,20,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0018573,1,0,72,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0018584,1,0,100,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0018606,1,0,60,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0018632,1,0,81,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0018690,1,0,43,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0018698,1,0,68,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0018710,1,0,12,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0018738,1,0,8,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0018752,1,0,61,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0018893,1,0,10,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0018942,1,0,132,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0018965,1,0,4,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0019000,1,0,38,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0019104,1,0,5,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0019122,1,0,166,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0019186,1,0,10,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0019208,1,0,55,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0019237,1,0,24,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0019367,1,0,75,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0019386,1,0,29,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0019446,1,0,5,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0019512,1,0,49,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0019526,1,0,72,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,3,b
2023GQ0019543,1,0,80,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0019596,1,0,108,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0019689,1,0,10,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0019724,1,0,21,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0019880,1,0,9,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0019950,1,0,114,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0020006,1,0,22,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0020069,1,0,154,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0020086,1,0,12,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0020127,1,0,61,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0020255,1,0,52,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0020358,1,0,20,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0020359,1,0,34,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0020392,1,0,34,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0020538,1,0,62,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0020558,1,0,17,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0020591,1,0,69,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0020627,1,0,40,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0020831,1,0,77,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,3,2
2023GQ0020926,1,0,18,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0021115,1,0,42,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0021120,1,0,76,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0021456,1,0,32,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0021594,1,0,10,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0021619,1,0,74,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0021737,1,0,38,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0021779,1,0,52,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0021822,1,0,79,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,5,b
2023GQ0021894,1,0,7,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0021964,1,0,102,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0021970,1,0,39,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0021974,1,0,61,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0021977,1,0,153,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0022019,1,0,55,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0022057,1,0,154,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0022139,1,0,13,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0022146,1,0,12,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0022407,1,0,48,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0022425,1,0,18,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0022433,1,0,58,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0022559,1,0,3,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0022597,1,0,17,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0022677,1,0,118,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,5,2
2023GQ0022716,1,0,26,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0022857,1,0,7,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0023060,1,0,33,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0023069,1,0,13,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0023237,1,0,82,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0023281,1,0,55,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0023330,1,0,24,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,4,b
2023GQ0023398,1,0,15,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0023479,1,0,42,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0023598,1,0,33,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0023629,1,0,7,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0023636,1,0,86,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0023749,1,0,68,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0023768,1,0,29,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0023784,1,0,28,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0023821,1,0,58,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0023971,1,0,68,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0023987,1,0,38,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0024032,1,0,9,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0024051,1,0,9,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0024131,1,0,54,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0024143,1,0,53,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0024205,1,0,16,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0024378,1,0,25,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0024513,1,0,61,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0024704,1,0,36,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0024772,1,0,79,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0024859,1,0,22,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0024954,1,0,85,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0025019,1,0,93,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0025039,1,0,38,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0025114,1,0,3,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0025116,1,0,111,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0025197,1,0,53,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0025293,1,0,27,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0025315,1,0,63,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0025317,1,0,15,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0025399,1,0,30,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0025405,1,0,22,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0025451,1,0,92,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0025461,1,0,11,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0025468,1,0,66,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0025483,1,0,37,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0025558,1,0,60,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,5,b
2023GQ0025592,1,0,28,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0025622,1,0,22,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0025627,1,0,89,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0025633,1,0,57,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0025682,1,0,63,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0025699,1,0,14,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0025901,1,0,2,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0025933,1,0,80,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0025988,1,0,164,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0026164,1,0,24,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0026282,1,0,32,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,4,2
2023GQ0026463,1,0,146,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0026552,1,0,54,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,5,b
2023GQ0026570,1,0,41,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0026571,1,0,7,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0026591,1,0,30,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0026726,1,0,66,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0026746,1,0,21,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0026798,1,0,8,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0026801,1,0,50,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,5,b
2023GQ0026808,1,0,27,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0026931,1,0,161,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0027024,1,0,8,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0027068,1,0,8,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0027137,1,0,13,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0027181,1,0,53,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0027201,1,0,13,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0027284,1,0,67,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0027571,1,0,120,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0027859,1,0,71,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0027879,1,0,80,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0027948,1,0,68,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0027949,1,0,98,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0027971,1,0,85,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0028075,1,0,204,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0028199,1,0,69,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0028215,1,0,22,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0028316,1,0,8,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,5,b
2023GQ0028358,1,0,9,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0028636,1,0,17,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0028638,1,0,23,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0028647,1,0,33,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0028866,1,0,32,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0028915,1,0,116,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0028926,1,0,6,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0028978,1,0,34,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0029015,1,0,44,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0029128,1,0,33,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0029264,1,0,7,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0029285,1,0,198,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0029295,1,0,30,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0029435,1,0,12,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0029452,1,0,44,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0029454,1,0,10,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0029479,1,0,25,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0029500,1,0,106,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0029502,1,0,12,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0029547,1,0,28,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0029690,1,0,151,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0029817,1,0,43,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0030001,1,0,10,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0030011,1,0,106,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0030038,1,0,27,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0030164,1,0,55,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0030186,1,0,26,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0030226,1,0,34,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0030229,1,0,10,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0030267,1,0,18,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0030299,1,0,64,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0030316,1,0,41,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0030430,1,0,25,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0030531,1,0,6,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0030549,1,0,7,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0030605,1,0,12,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0030619,1,0,3,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0030690,1,0,66,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0030770,1,0,29,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0030874,1,0,6,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0030891,1,0,16,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0030898,1,0,69,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0030991,1,0,59,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0031012,1,0,44,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0031014,1,0,39,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0031065,1,0,101,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0031086,1,0,5,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0031098,1,0,27,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0031178,1,0,47,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0031183,1,0,9,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0031198,1,0,47,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0031312,1,0,84,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0031345,1,0,72,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0031369,1,0,4,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0031427,1,0,66,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0031450,1,0,18,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0031542,1,0,24,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0031602,1,0,26,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0031724,1,0,24,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0031734,1,0,2,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0032008,1,0,8,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0032077,1,0,6,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0032087,1,0,15,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0032242,1,0,32,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0032397,1,0,33,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0032508,1,0,12,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,2
2023GQ0032613,1,0,72,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0032675,1,0,6,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,1,b
2023GQ0032752,1,0,17,-60000,1,-1,0,-1,-60000,0,0,27,b,b,bb,b,4,2
